tile_id,tile_title,tile_download_url,tile_min_x,tile_min_y,tile_max_x,tile_max_y,lidar_date,lidar_date_precision,lidar_date_field,lidar_date_kind,landslide_id,slido_ref_id_cod,slido_name,slido_age,slido_description,slido_date_range,slido_year_raw,slido_month_raw,slido_day_raw,slido_date_move_raw,landslide_date,landslide_date_precision,landslide_date_field,move_code,move_class,type_move,confidence,reactivation,intersection_area_native_units,temporal_status,temporal_reason
639d2f03d34e0de3a1f25974,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2776,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2776.laz,-122.54091628731729,45.37796153850478,-122.52511901558759,45.38908672861234,,,,missing,Gladstone_087,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Moderate (11-29),,6.939268681889469e-08,uncertain,missing_lidar_acquisition_date
639d2f03d34e0de3a1f25974,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2776,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2776.laz,-122.54091628731729,45.37796153850478,-122.52511901558759,45.38908672861234,,,,missing,Gladstone_088,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Moderate (11-29),,9.659894778181282e-08,uncertain,missing_lidar_acquisition_date
639d302ed34e0de3a1f26488,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2777,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2777.laz,-122.54443777453746,45.38660791860543,-122.52863813719694,45.39773357903909,,,,missing,Gladstone_082,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,High (=>30),,3.1689242522191245e-07,uncertain,missing_lidar_acquisition_date
639d302ed34e0de3a1f26488,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2777,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2777.laz,-122.54443777453746,45.38660791860543,-122.52863813719694,45.39773357903909,,,,missing,Gladstone_182,BurnWJ2012g,,Historic (<150yrs),Landslide,,2003,,,,2003-01-01,year,YEAR,EFL,Earth Flow,Flow,Low (=<10),,5.076552711692614e-08,uncertain,missing_lidar_acquisition_date
639d302ed34e0de3a1f26488,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2777,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2777.laz,-122.54443777453746,45.38660791860543,-122.52863813719694,45.39773357903909,,,,missing,Gladstone_184,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,RFL+EFL,Complex,Flow,Low (=<10),,2.3685368603660904e-07,uncertain,missing_lidar_acquisition_date
639d302ed34e0de3a1f26488,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2777,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2777.laz,-122.54443777453746,45.38660791860543,-122.52863813719694,45.39773357903909,,,,missing,Gladstone_202,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Low (=<10),,3.853174590111225e-08,uncertain,missing_lidar_acquisition_date
639d302ed34e0de3a1f26488,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2777,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2777.laz,-122.54443777453746,45.38660791860543,-122.52863813719694,45.39773357903909,,,,missing,Gladstone_017,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,RFL+EFL,Complex,Flow,High (=>30),,5.967655149695928e-08,uncertain,missing_lidar_acquisition_date
639d302ed34e0de3a1f26488,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2777,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2777.laz,-122.54443777453746,45.38660791860543,-122.52863813719694,45.39773357903909,,,,missing,Gladstone_064,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Moderate (11-29),,1.0593875411479389e-07,uncertain,missing_lidar_acquisition_date
639d302ed34e0de3a1f26488,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2777,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2777.laz,-122.54443777453746,45.38660791860543,-122.52863813719694,45.39773357903909,,,,missing,Gladstone_095,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Moderate (11-29),,1.4874107139146484e-07,uncertain,missing_lidar_acquisition_date
639d302ed34e0de3a1f26488,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2777,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2777.laz,-122.54443777453746,45.38660791860543,-122.52863813719694,45.39773357903909,,,,missing,Gladstone_164,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,RFL+EFL,Complex,Flow,High (=>30),,1.2251058329191183e-07,uncertain,missing_lidar_acquisition_date
639d302ed34e0de3a1f26488,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2777,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2777.laz,-122.54443777453746,45.38660791860543,-122.52863813719694,45.39773357903909,,,,missing,Gladstone_216,BurnWJ2012g,,Historic (<150yrs),Landslide,,2012,,,,2012-01-01,year,YEAR,EFL,Earth Flow,Flow,High (=>30),,1.4146413844528437e-07,uncertain,missing_lidar_acquisition_date
639d302cd34e0de3a1f26466,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2779,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,-122.55148347979255,45.40390096722791,-122.53567910927453,45.41502756957737,,,,missing,Gladstone_122,BurnWJ2012g,,Pre-Historic (>150yrs),Landslide,,,,,,,,,RS-R+EFL,Complex,Slide,High (=>30),,1.7838346232175953e-05,uncertain,missing_lidar_acquisition_date
639d302cd34e0de3a1f26466,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2779,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,-122.55148347979255,45.40390096722791,-122.53567910927453,45.41502756957737,,,,missing,Gladstone_123,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Moderate (11-29),,8.671596111381783e-08,uncertain,missing_lidar_acquisition_date
639d302cd34e0de3a1f26466,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2779,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,-122.55148347979255,45.40390096722791,-122.53567910927453,45.41502756957737,,,,missing,Gladstone_207,BurnWJ2012g,,Pre-Historic (>150yrs),Landslide,,,,,,,,,RFL+EFL,Complex,Flow,High (=>30),,1.222112112860944e-05,uncertain,missing_lidar_acquisition_date
639d2f32d34e0de3a1f25b66,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2780,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2780.laz,-122.55500769851409,45.41254763624161,-122.53920096042884,45.42367471018113,,,,missing,Gladstone_122,BurnWJ2012g,,Pre-Historic (>150yrs),Landslide,,,,,,,,,RS-R+EFL,Complex,Slide,High (=>30),,2.9263169735492694e-05,uncertain,missing_lidar_acquisition_date
639d2f32d34e0de3a1f25b66,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2780,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2780.laz,-122.55500769851409,45.41254763624161,-122.53920096042884,45.42367471018113,,,,missing,Gladstone_124,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,RFL+EFL,Complex,Flow,Moderate (11-29),,9.404158441437314e-08,uncertain,missing_lidar_acquisition_date
639d2f32d34e0de3a1f25b66,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2780,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2780.laz,-122.55500769851409,45.41254763624161,-122.53920096042884,45.42367471018113,,,,missing,Gladstone_125,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Moderate (11-29),,2.3586476055925843e-08,uncertain,missing_lidar_acquisition_date
639d2f32d34e0de3a1f25b66,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2780,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2780.laz,-122.55500769851409,45.41254763624161,-122.53920096042884,45.42367471018113,,,,missing,Gladstone_126,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,RFL+EFL,Complex,Flow,Moderate (11-29),,1.9640240988907875e-08,uncertain,missing_lidar_acquisition_date
639d2f32d34e0de3a1f25b66,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2780,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2780.laz,-122.55500769851409,45.41254763624161,-122.53920096042884,45.42367471018113,,,,missing,Gladstone_207,BurnWJ2012g,,Pre-Historic (>150yrs),Landslide,,,,,,,,,RFL+EFL,Complex,Flow,High (=>30),,1.3239609404996033e-05,uncertain,missing_lidar_acquisition_date
639d3028d34e0de3a1f26426,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2781,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781.laz,-122.55853282842298,45.42119440205172,-122.54272372211788,45.43232194800312,,,,missing,Gladstone_116,BurnWJ2012g,,Pre-Historic (>150yrs),Landslide,,,,,,,,,RS-R+EFL,Complex,Slide,High (=>30),,4.54092855843311e-06,uncertain,missing_lidar_acquisition_date
639d3028d34e0de3a1f26426,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2781,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781.laz,-122.55853282842298,45.42119440205172,-122.54272372211788,45.43232194800312,,,,missing,Gladstone_199,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,RFL+EFL,Complex,Flow,High (=>30),,3.465163723528521e-07,uncertain,missing_lidar_acquisition_date
639d3028d34e0de3a1f26426,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2781,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781.laz,-122.55853282842298,45.42119440205172,-122.54272372211788,45.43232194800312,,,,missing,Gladstone_200,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,RFL+EFL,Complex,Flow,High (=>30),,5.986487240941135e-07,uncertain,missing_lidar_acquisition_date
639d3028d34e0de3a1f26426,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2781,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781.laz,-122.55853282842298,45.42119440205172,-122.54272372211788,45.43232194800312,,,,missing,Gladstone_208,BurnWJ2012g,,Pre-Historic (>150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Moderate (11-29),,9.3434416092414e-07,uncertain,missing_lidar_acquisition_date
639d2f20d34e0de3a1f25aa0,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2051n2782,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,-122.56205886986295,45.42984126490445,-122.54624739468514,45.44096928328994,,,,missing,Gladstone_208,BurnWJ2012g,,Pre-Historic (>150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Moderate (11-29),,5.801387420936444e-07,uncertain,missing_lidar_acquisition_date
639d3073d34e0de3a1f267e6,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2773,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,-122.5426304739,45.3495443338,-122.5268397489,45.360668843,,,,missing,Oregon_City_532,BurnWJ2010a,,Pre-Historic (>150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Moderate (11-29),,8.596226390783773e-06,uncertain,missing_lidar_acquisition_date
639d3073d34e0de3a1f267e6,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2773,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,-122.5426304739,45.3495443338,-122.5268397489,45.360668843,,,,missing,Oregon_City_541,BurnWJ2010a,,Pre-Historic (>150yrs),Landslide,,,,,,,,,ES-R+EFL,Complex-Earth Slide-Rotational+Earth Flow,Slide,Moderate (11-29),,5.6022850162931046e-08,uncertain,missing_lidar_acquisition_date
639d3073d34e0de3a1f267e6,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2773,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,-122.5426304739,45.3495443338,-122.5268397489,45.360668843,,,,missing,Oregon_City_557,BurnWJ2010a,,Pre-Historic (>150yrs),Landslide,,,,,,,,,ES-R+EFL,Complex-Earth Slide-Rotational+Earth Flow,Slide,Moderate (11-29),,1.6561241403694768e-06,uncertain,missing_lidar_acquisition_date
639d3073d34e0de3a1f267e6,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2773,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,-122.5426304739,45.3495443338,-122.5268397489,45.360668843,,,,missing,Oregon_City_561,BurnWJ2010a,,Pre-Historic (>150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Moderate (11-29),,5.454653311672338e-06,uncertain,missing_lidar_acquisition_date
639d3020d34e0de3a1f263c0,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2774,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,-122.54615068755903,45.358190053478005,-122.5303575990092,45.36931503171535,,,,missing,Oregon_City_335,BurnWJ2010a,,Historic (<150yrs),Fan,,,,,,,,,DFL,Debris Flow,Flow,Moderate (11-29),,7.591004833739978e-07,uncertain,missing_lidar_acquisition_date
639d3020d34e0de3a1f263c0,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2774,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,-122.54615068755903,45.358190053478005,-122.5303575990092,45.36931503171535,,,,missing,Oregon_City_503,BurnWJ2010a,,Pre-Historic (>150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Moderate (11-29),,1.4150627774444382e-06,uncertain,missing_lidar_acquisition_date
639d3020d34e0de3a1f263c0,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2774,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,-122.54615068755903,45.358190053478005,-122.5303575990092,45.36931503171535,,,,missing,Oregon_City_532,BurnWJ2010a,,Pre-Historic (>150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Moderate (11-29),,6.792913812826276e-06,uncertain,missing_lidar_acquisition_date
639d3020d34e0de3a1f263c0,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2774,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,-122.54615068755903,45.358190053478005,-122.5303575990092,45.36931503171535,,,,missing,Oregon_City_541,BurnWJ2010a,,Pre-Historic (>150yrs),Landslide,,,,,,,,,ES-R+EFL,Complex-Earth Slide-Rotational+Earth Flow,Slide,Moderate (11-29),,5.5599483468849925e-06,uncertain,missing_lidar_acquisition_date
639d3020d34e0de3a1f263c0,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2774,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,-122.54615068755903,45.358190053478005,-122.5303575990092,45.36931503171535,,,,missing,Oregon_City_557,BurnWJ2010a,,Pre-Historic (>150yrs),Landslide,,,,,,,,,ES-R+EFL,Complex-Earth Slide-Rotational+Earth Flow,Slide,Moderate (11-29),,4.208660160412322e-07,uncertain,missing_lidar_acquisition_date
639d3020d34e0de3a1f263c0,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2774,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,-122.54615068755903,45.358190053478005,-122.5303575990092,45.36931503171535,,,,missing,Oregon_City_560,BurnWJ2010a,,Pre-Historic (>150yrs),Landslide,,,,,,,,,ES-R+EFL,Complex-Earth Slide-Rotational+Earth Flow,Slide,Moderate (11-29),,1.874731788756199e-06,uncertain,missing_lidar_acquisition_date
639d3020d34e0de3a1f263c0,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2774,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,-122.54615068755903,45.358190053478005,-122.5303575990092,45.36931503171535,,,,missing,Oregon_City_565,BurnWJ2010a,,Pre-Historic (>150yrs),Landslide,,,,,,,,,RS-R+EFL,Complex,Slide,Moderate (11-29),,5.446992084656263e-06,uncertain,missing_lidar_acquisition_date
639d3020d34e0de3a1f263c0,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2774,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,-122.54615068755903,45.358190053478005,-122.5303575990092,45.36931503171535,,,,missing,Oregon_City_716,BurnWJ2010a,,Historic (<150yrs),Fan,,,,,,,,,DFL,Debris Flow,Flow,Moderate (11-29),,6.108896785381632e-07,uncertain,missing_lidar_acquisition_date
639d2f9cd34e0de3a1f25f46,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2775,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,-122.54967181068635,45.36683586832963,-122.53387635786275,45.37796131599393,,,,missing,Oregon_City_503,BurnWJ2010a,,Pre-Historic (>150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Moderate (11-29),,1.4150627774444382e-06,uncertain,missing_lidar_acquisition_date
639d2f83d34e0de3a1f25e3c,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2776,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,-122.55319384359348,45.37548177857343,-122.53739602584483,45.38660769608524,,,,missing,Gladstone_070,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Low (=<10),,6.22042378463878e-08,uncertain,missing_lidar_acquisition_date
639d2f83d34e0de3a1f25e3c,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2776,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,-122.55319384359348,45.37548177857343,-122.53739602584483,45.38660769608524,,,,missing,Gladstone_071,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Low (=<10),,1.736985244996597e-07,uncertain,missing_lidar_acquisition_date
639d2f83d34e0de3a1f25e3c,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2776,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,-122.55319384359348,45.37548177857343,-122.53739602584483,45.38660769608524,,,,missing,Gladstone_072,BurnWJ2012g,,Historic (<150yrs),Fan,,,,,,,,,DFL,Debris Flow,Flow,High (=>30),,7.296246045609835e-08,uncertain,missing_lidar_acquisition_date
639d2f83d34e0de3a1f25e3c,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2776,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,-122.55319384359348,45.37548177857343,-122.53739602584483,45.38660769608524,,,,missing,Gladstone_074,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Low (=<10),,3.592802042527816e-11,uncertain,missing_lidar_acquisition_date
639d2f83d34e0de3a1f25e3c,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2776,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,-122.55319384359348,45.37548177857343,-122.53739602584483,45.38660769608524,,,,missing,Gladstone_075,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Moderate (11-29),,8.620861841981239e-08,uncertain,missing_lidar_acquisition_date
639d2f83d34e0de3a1f25e3c,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2776,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,-122.55319384359348,45.37548177857343,-122.53739602584483,45.38660769608524,,,,missing,Gladstone_076,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,High (=>30),,9.775744403199879e-08,uncertain,missing_lidar_acquisition_date
639d2f83d34e0de3a1f25e3c,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2776,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,-122.55319384359348,45.37548177857343,-122.53739602584483,45.38660769608524,,,,missing,Gladstone_077,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Low (=<10),,7.752323222737075e-08,uncertain,missing_lidar_acquisition_date
639d2f83d34e0de3a1f25e3c,USGS Lidar Point Cloud OR_OLCMetro_2019_A19 w2052n2776,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_OLCMetro_2019_A19/OR_OLCMetro_2019/LAZ/USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,-122.55319384359348,45.37548177857343,-122.53739602584483,45.38660769608524,,,,missing,Gladstone_078,BurnWJ2012g,,Historic (<150yrs),Landslide,,,,,,,,,EFL,Earth Flow,Flow,Low (=<10),,2.8425876366873848e-08,uncertain,missing_lidar_acquisition_date
